kind,file,line,name,verdict,reason,flag,fire_route,in_param_manifest
literal,src/composing/analysis/joint/jointdecoder.cpp,179,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,279,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,279,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,279,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,279,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,279,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,306,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,346,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,350,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,356,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,358,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,359,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,360,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,382,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,382,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,389,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,392,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,393,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,402,24,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,403,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,445,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,494,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,553,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,563,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,569,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,637,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,638,100000,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,672,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,676,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,678,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,683,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,685,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,698,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,771,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,925,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,926,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,927,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,928,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,928,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,937,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,938,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,939,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,940,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,941,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,942,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,943,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,944,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,945,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,946,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,947,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.cpp,947,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,route-A:tests,no
literal,src/composing/analysis/joint/jointdecoder.h,50,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointdecoder.h,56,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointdecoder.h,71,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointdecoder.h,122,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,53,480,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,56,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,56,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,58,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,62,10000.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,62,10000.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,79,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,79,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,119,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,119,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,119,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,120,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,120,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,120,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,122,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,176,1000000,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,195,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,215,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,223,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,259,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,263,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,272,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,283,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,307,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,319,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,352,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,407,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,407,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointfactadapter.cpp,407,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,fact-adapter (buildAdapterFacts; not a decode branch),no
literal,src/composing/analysis/joint/jointnotationproducer.cpp,57,4,UNFIT,ratified but hand-chosen DECODE HYPERPARAMETER (sweepable): topK key prune / seg_cap,hyperparameter,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,79,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,79,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,79,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,80,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,80,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,81,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,81,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,101,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,102,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,102,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,102,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,127,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,137,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,137,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,137,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointnotationrecord.cpp,236,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,record-assembly,no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,50,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,57,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,58,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,64,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,65,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,66,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,67,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,87,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,88,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,88,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
