file,line,value,func,context
src/composing/analysis/chord/chordanalyzer.h,86,10,<file-scope>,"{ { 0, 3, 7, 10 } },   // 5  Minor 7th     {0,3,7,10}"
src/composing/analysis/chord/chordanalyzer.h,87,3,<file-scope>,"{ { 0, 3, 6, -1 } },   // 6  Diminished    {0,3,6}"
src/composing/analysis/chord/chordanalyzer.h,87,6,<file-scope>,"{ { 0, 3, 6, -1 } },   // 6  Diminished    {0,3,6}"
src/composing/analysis/chord/chordanalyzer.h,88,5,<file-scope>,"{ { 0, 5, 6, 10 } },   // 7  Sus4b5        {0,5,6,10}"
src/composing/analysis/chord/chordanalyzer.h,88,6,<file-scope>,"{ { 0, 5, 6, 10 } },   // 7  Sus4b5        {0,5,6,10}"
src/composing/analysis/chord/chordanalyzer.h,88,10,<file-scope>,"{ { 0, 5, 6, 10 } },   // 7  Sus4b5        {0,5,6,10}"
src/composing/analysis/chord/chordanalyzer.h,89,3,<file-scope>,"{ { 0, 3, 6, 10 } },   // 8  HalfDim       {0,3,6,10}"
src/composing/analysis/chord/chordanalyzer.h,89,6,<file-scope>,"{ { 0, 3, 6, 10 } },   // 8  HalfDim       {0,3,6,10}"
src/composing/analysis/chord/chordanalyzer.h,89,10,<file-scope>,"{ { 0, 3, 6, 10 } },   // 8  HalfDim       {0,3,6,10}"
src/composing/analysis/chord/chordanalyzer.h,90,4,<file-scope>,"{ { 0, 4, 8, -1 } },   // 9  Augmented     {0,4,8}"
src/composing/analysis/chord/chordanalyzer.h,90,8,<file-scope>,"{ { 0, 4, 8, -1 } },   // 9  Augmented     {0,4,8}"
src/composing/analysis/chord/chordanalyzer.h,91,4,<file-scope>,"{ { 0, 4, 8, 10 } },   // 10 Aug dom7      {0,4,8,10}"
src/composing/analysis/chord/chordanalyzer.h,91,8,<file-scope>,"{ { 0, 4, 8, 10 } },   // 10 Aug dom7      {0,4,8,10}"
src/composing/analysis/chord/chordanalyzer.h,91,10,<file-scope>,"{ { 0, 4, 8, 10 } },   // 10 Aug dom7      {0,4,8,10}"
src/composing/analysis/chord/chordanalyzer.h,92,2,<file-scope>,"{ { 0, 2, 7, -1 } },   // 11 Sus2          {0,2,7}"
src/composing/analysis/chord/chordanalyzer.h,92,7,<file-scope>,"{ { 0, 2, 7, -1 } },   // 11 Sus2          {0,2,7}"
src/composing/analysis/chord/chordanalyzer.h,93,5,<file-scope>,"{ { 0, 5, 7, 10 } },   // 12 Sus4+m7       {0,5,7,10}"
src/composing/analysis/chord/chordanalyzer.h,93,7,<file-scope>,"{ { 0, 5, 7, 10 } },   // 12 Sus4+m7       {0,5,7,10}"
src/composing/analysis/chord/chordanalyzer.h,93,10,<file-scope>,"{ { 0, 5, 7, 10 } },   // 12 Sus4+m7       {0,5,7,10}"
src/composing/analysis/chord/chordanalyzer.h,94,5,<file-scope>,"{ { 0, 5, 7, 11 } },   // 13 Sus4+Maj7     {0,5,7,11}"
src/composing/analysis/chord/chordanalyzer.h,94,7,<file-scope>,"{ { 0, 5, 7, 11 } },   // 13 Sus4+Maj7     {0,5,7,11}"
src/composing/analysis/chord/chordanalyzer.h,94,11,<file-scope>,"{ { 0, 5, 7, 11 } },   // 13 Sus4+Maj7     {0,5,7,11}"
src/composing/analysis/chord/chordanalyzer.h,95,5,<file-scope>,"{ { 0, 5, 8, 10 } },   // 14 Sus4#5        {0,5,8,10}"
src/composing/analysis/chord/chordanalyzer.h,95,8,<file-scope>,"{ { 0, 5, 8, 10 } },   // 14 Sus4#5        {0,5,8,10}"
src/composing/analysis/chord/chordanalyzer.h,95,10,<file-scope>,"{ { 0, 5, 8, 10 } },   // 14 Sus4#5        {0,5,8,10}"
src/composing/analysis/chord/chordanalyzer.h,96,6,<file-scope>,"{ { 0, 6, 7, -1 } },   // 15 Sus#4         {0,6,7}"
src/composing/analysis/chord/chordanalyzer.h,96,7,<file-scope>,"{ { 0, 6, 7, -1 } },   // 15 Sus#4         {0,6,7}"
src/composing/analysis/chord/chordanalyzer.h,97,7,<file-scope>,"{ { 0, 7, -1, -1 } },  // 16 Power         {0,7}"
src/composing/analysis/chord/chordanalyzer.h,155,12,mergeChordAnalysisTones,if ((existingTone.pitch % 12) == (newTone.pitch % 12)) {
src/composing/analysis/chord/chordanalyzer.h,155,12,mergeChordAnalysisTones,if ((existingTone.pitch % 12) == (newTone.pitch % 12)) {
src/composing/analysis/chord/chordanalyzer.h,205,12,isDiatonicStep,"interval = std::min(interval, 12 - interval);"
src/composing/analysis/chord/chordanalyzer.h,206,2,isDiatonicStep,return interval == 1 || interval == 2;
src/composing/analysis/chord/chordanalyzer.h,216,2,<file-scope>,"DiminishedSeventh = 1u << 2,   ///< dim7 (9 semitones) — Diminished quality only"
src/composing/analysis/chord/chordanalyzer.h,217,3,<file-scope>,"AddedSixth        = 1u << 3,   ///< Added sixth (no seventh)"
src/composing/analysis/chord/chordanalyzer.h,218,4,<file-scope>,"FlatNinth         = 1u << 4,   ///< b9"
src/composing/analysis/chord/chordanalyzer.h,219,5,<file-scope>,"NaturalNinth      = 1u << 5,   ///< Natural 9th (add9 / sus, or upper extension)"
src/composing/analysis/chord/chordanalyzer.h,220,6,<file-scope>,"SharpNinth        = 1u << 6,   ///< #9"
src/composing/analysis/chord/chordanalyzer.h,221,7,<file-scope>,"NaturalEleventh   = 1u << 7,   ///< 11th (sus4 or upper extension)"
src/composing/analysis/chord/chordanalyzer.h,222,8,<file-scope>,"SharpEleventh     = 1u << 8,   ///< #11 / Lydian dominant"
src/composing/analysis/chord/chordanalyzer.h,223,9,<file-scope>,"FlatThirteenth    = 1u << 9,   ///< b13"
src/composing/analysis/chord/chordanalyzer.h,224,10,<file-scope>,"NaturalThirteenth = 1u << 10,  ///< 13th"
src/composing/analysis/chord/chordanalyzer.h,225,11,<file-scope>,"SharpThirteenth   = 1u << 11,  ///< #13"
src/composing/analysis/chord/chordanalyzer.h,226,12,<file-scope>,"FlatFifth         = 1u << 12,  ///< b5 alteration"
src/composing/analysis/chord/chordanalyzer.h,227,13,<file-scope>,"SharpFifth        = 1u << 13,  ///< #5 alteration"
src/composing/analysis/chord/chordanalyzer.h,228,14,<file-scope>,"OmitsThird        = 1u << 14,  ///< No third present (power chord / open voicing)"
src/composing/analysis/chord/chordanalyzer.h,229,15,<file-scope>,"SixNine           = 1u << 15,  ///< 6/9 chord special case"
src/composing/analysis/chord/chordanalyzer.h,261,0.0,<file-scope>,double score = 0.0;                ///< Template match score (higher = better); ranking only.
src/composing/analysis/chord/chordanalyzer.h,358,0.0,<file-scope>,double       basisIndep       = 0.0; ///< vertical pitch evidence (no progression signal; Stage 3.3)
src/composing/analysis/chord/chordanalyzer.h,359,0.0,<file-scope>,double       basisDep         = 0.0; ///< bass-dependent delta: nonBassAdjustment + appliedBassBonus
src/composing/analysis/chord/chordanalyzer.h,361,0.0,<file-scope>,double       complexityFactor = 0.0;
src/composing/analysis/chord/chordanalyzer.h,362,0.0,<file-scope>,double       augFactor        = 0.0;
src/composing/analysis/chord/chordanalyzer.h,363,0.0,<file-scope>,double       wCompleteBonus   = 0.0;
src/composing/analysis/chord/chordanalyzer.h,364,0.0,<file-scope>,double       appliedBassBonus = 0.0;
src/composing/analysis/chord/chordanalyzer.h,367,0.0,<file-scope>,double       verticalScore    = 0.0;
src/composing/analysis/chord/chordanalyzer.h,379,0.0,<file-scope>,double       rootContinuityBonus           = 0.0;
src/composing/analysis/chord/chordanalyzer.h,381,0.0,<file-scope>,double       rootContinuityBonusRaw        = 0.0;
src/composing/analysis/chord/chordanalyzer.h,387,0.0,<file-scope>,double       resolutionBonus      = 0.0;
src/composing/analysis/chord/chordanalyzer.h,388,0.0,<file-scope>,double       inversionContextBonus = 0.0;
src/composing/analysis/chord/chordanalyzer.h,389,0.0,<file-scope>,double       wSeqBonus     = 0.0;
src/composing/analysis/chord/chordanalyzer.h,390,0.0,<file-scope>,double       wDimBonus     = 0.0;   ///< exact value the pipeline applied (RawCandidate::wDimDelta)
src/composing/analysis/chord/chordanalyzer.h,391,0.0,<file-scope>,double       stepInBonus   = 0.0;   ///< potential w_stepIn (the surgical guard may suppress it)
src/composing/analysis/chord/chordanalyzer.h,392,0.0,<file-scope>,double       stepOutBonus  = 0.0;   ///< potential w_stepOut (the surgical guard may suppress it)
src/composing/analysis/chord/chordanalyzer.h,394,0.0,<file-scope>,double       competitionScore = 0.0;
src/composing/analysis/chord/chordanalyzer.h,404,0.0,<file-scope>,double       competitionWinnerScore   = 0.0;
src/composing/analysis/chord/chordanalyzer.h,413,12,<file-scope>,"std::array<double, 12> pcWeights{};            ///< per-PC accumulated weights (from the snapshot)"
src/composing/analysis/chord/chordanalyzer.h,486,3,advanceTemporalContext,"std::array<int, 3>& recentRootsBuf,"
src/composing/analysis/chord/chordanalyzer.h,499,2,advanceTemporalContext,recentRootsBuf[2] = recentRootsBuf[1];
src/composing/analysis/chord/chordanalyzer.h,516,3,advanceTemporalContext,"std::array<int, 3>& recentRootsBuf,"
src/composing/analysis/chord/chordanalyzer.h,527,12,<file-scope>,"std::array<double, 12>    pcWeight       {};"
src/composing/analysis/chord/chordanalyzer.h,528,12,<file-scope>,"std::array<int, 12>       tpcForPc       {};"
src/composing/analysis/chord/chordanalyzer.h,529,7,<file-scope>,"std::array<int, 7>        scale          {};"
src/composing/analysis/chord/chordanalyzer.h,535,0.0,<file-scope>,double                    threshold      { 0.0 };
src/composing/analysis/chord/chordanalyzer.h,555,3,advanceTemporalContext,"std::array<int, 3>&           recentRootsBuf,"
src/composing/analysis/chord/chordanalyzer.h,565,0.0,advanceTemporalContext,? gateCtx.pcWeight[static_cast<size_t>(winRoot)] : 0.0;
src/composing/analysis/chord/chordanalyzer.h,568,0.0,advanceTemporalContext,? 0.0 : gateCtx.rawCandidates[0].score;
src/composing/analysis/chord/chordanalyzer.h,569,2,advanceTemporalContext,ctx.previousWinnerMargin = (gateCtx.rawCandidates.size() >= 2)
src/composing/analysis/chord/chordanalyzer.h,571,1.0,advanceTemporalContext,: -1.0;
src/composing/analysis/chord/chordanalyzer.h,602,12,computeRawFanoutSummary,"std::array<bool, 12> rootSeenAll{};"
src/composing/analysis/chord/chordanalyzer.h,603,12,computeRawFanoutSummary,"std::array<bool, 12> rootSeenAbove{};"
src/composing/analysis/chord/chordanalyzer.h,607,12,computeRawFanoutSummary,if (rc.rootPc >= 0 && rc.rootPc < 12) {
src/composing/analysis/chord/chordanalyzer.h,618,12,<file-scope>,"const std::array<double, 12>& pcWeight;"
src/composing/analysis/chord/chordanalyzer.h,619,12,<file-scope>,"const std::array<int, 12>&    tpcForPc;"
src/composing/analysis/chord/chordanalyzer.h,624,7,<file-scope>,"const std::array<int, 7>&     scale;"
src/composing/analysis/chord/chordanalyzer.h,663,2,<file-scope>,inline constexpr std::size_t kPromoteAppendOnly  = static_cast<std::size_t>(-2); ///< skip the present branch (bass-root pull; no dedup)
src/composing/analysis/chord/chordanalyzer.h,698,12,<file-scope>,"const std::array<double, 12>& pcWeight,"
src/composing/analysis/chord/chordanalyzer.h,700,12,<file-scope>,"const std::array<int, 12>& tpcForPc,"
src/composing/analysis/chord/chordslicedecoder.cpp,43,1.0e3,<file-scope>,constexpr double kNoCompetitorConfidence = 1.0e3;
src/composing/analysis/chord/chordslicedecoder.cpp,109,12,sameCollectionOverFocal,bool present[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,112,12,sameCollectionOverFocal,for (int pc = 0; pc < 12; ++pc) {
src/composing/analysis/chord/chordslicedecoder.cpp,120,3,sameCollectionOverFocal,return aCov >= 3 && bCov >= 3;
src/composing/analysis/chord/chordslicedecoder.cpp,120,3,sameCollectionOverFocal,return aCov >= 3 && bCov >= 3;
src/composing/analysis/chord/chordslicedecoder.cpp,129,12,relativePair,const int d = (((a.rootPc - b.rootPc) % 12) + 12) % 12;
src/composing/analysis/chord/chordslicedecoder.cpp,129,12,relativePair,const int d = (((a.rootPc - b.rootPc) % 12) + 12) % 12;
src/composing/analysis/chord/chordslicedecoder.cpp,129,12,relativePair,const int d = (((a.rootPc - b.rootPc) % 12) + 12) % 12;
src/composing/analysis/chord/chordslicedecoder.cpp,130,3,relativePair,const bool thirdApart = (d == 3 || d == 9);
src/composing/analysis/chord/chordslicedecoder.cpp,130,9,relativePair,const bool thirdApart = (d == 3 || d == 9);
src/composing/analysis/chord/chordslicedecoder.cpp,170,12,distinctPcCount,bool seen[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,237,1e-6,noteSalience,"const double ref = std::max(1e-6, dp.membershipReferenceDurationQn);"
src/composing/analysis/chord/chordslicedecoder.cpp,238,1.0,noteSalience,"const double durFactor = std::min(1.0, f.durationQn / ref);"
src/composing/analysis/chord/chordslicedecoder.cpp,245,2,isSemitoneStep,return d == 1 || d == 2;   // chromatic step (minor/major 2nd) — melodic passing/neighbour
src/composing/analysis/chord/chordslicedecoder.cpp,314,2,stepwiseSignals,const bool resolvesDown = succ && (note.pitch - succ->pitch) >= 1 && (note.pitch - succ->pitch) <= 2
src/composing/analysis/chord/chordslicedecoder.cpp,439,12,candidatesForWindow,"std::array<double, 12>* pcWeightOut = nullptr,"
src/composing/analysis/chord/chordslicedecoder.cpp,440,12,candidatesForWindow,"std::array<int, 12>* tpcForPcOut = nullptr)"
src/composing/analysis/chord/chordslicedecoder.cpp,464,12,candidatesForWindow,c.rootTpc     = (cell.rootPc >= 0 && cell.rootPc < 12)
src/composing/analysis/chord/chordslicedecoder.cpp,500,12,completeChosenExtensions,"const std::array<double, 12>& pcWeight,"
src/composing/analysis/chord/chordslicedecoder.cpp,501,12,completeChosenExtensions,"const std::array<int, 12>& tpcForPc,"
src/composing/analysis/chord/chordslicedecoder.cpp,562,12,<file-scope>,bool isRotationPc[12] = {};         ///< the symmetric collection's pitch classes
src/composing/analysis/chord/chordslicedecoder.cpp,570,12,symmetricRotationSet,if (chosen.rootPc < 0 || chosen.rootPc >= 12) {
src/composing/analysis/chord/chordslicedecoder.cpp,573,12,symmetricRotationSet,bool present[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,579,12,symmetricRotationSet,const int pc = (base + step * k) % 12;
src/composing/analysis/chord/chordslicedecoder.cpp,589,4,symmetricRotationSet,"if (rot(chosen.rootPc, 4, 3)) {"
src/composing/analysis/chord/chordslicedecoder.cpp,589,3,symmetricRotationSet,"if (rot(chosen.rootPc, 4, 3)) {"
src/composing/analysis/chord/chordslicedecoder.cpp,590,4,symmetricRotationSet,s.valid = true; s.dimSeventh = false; s.quality = ChordQuality::Augmented; s.stepFifths = 4;
src/composing/analysis/chord/chordslicedecoder.cpp,593,3,symmetricRotationSet,"if (rot(chosen.rootPc, 3, 4)) {   // a FULL dim7 (root+9 present), not a plain dim triad"
src/composing/analysis/chord/chordslicedecoder.cpp,593,4,symmetricRotationSet,"if (rot(chosen.rootPc, 3, 4)) {   // a FULL dim7 (root+9 present), not a plain dim triad"
src/composing/analysis/chord/chordslicedecoder.cpp,594,3,symmetricRotationSet,s.valid = true; s.dimSeventh = true; s.quality = ChordQuality::Diminished; s.stepFifths = 3;
src/composing/analysis/chord/chordslicedecoder.cpp,604,1000000,<file-scope>,constexpr int kContradictedLof = -1000000;
src/composing/analysis/chord/chordslicedecoder.cpp,729,12,decideSlice,&& c.rootPc >= 0 && c.rootPc < 12 && sym.isRotationPc[c.rootPc];
src/composing/analysis/chord/chordslicedecoder.cpp,809,12,classifyMembership,bool present[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,810,12,classifyMembership,bool anyChordTone[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,844,12,classifyMembership,for (int pc = 0; pc < 12; ++pc) {
src/composing/analysis/chord/chordslicedecoder.cpp,860,12,templateTonePresenceCount,bool counted[12] = {};
src/composing/analysis/chord/chordslicedecoder.cpp,885,1.0,computeConfidence,"? std::min(1.0, std::max(0.0, static_cast<double>(templateTonesPresent)"
src/composing/analysis/chord/chordslicedecoder.cpp,885,0.0,computeConfidence,"? std::min(1.0, std::max(0.0, static_cast<double>(templateTonesPresent)"
src/composing/analysis/chord/chordslicedecoder.cpp,887,0.0,computeConfidence,: 0.0;
src/composing/analysis/chord/chordslicedecoder.cpp,892,1.0,computeConfidence,"? std::min(1.0, std::max(0.0, static_cast<double>(focalChordTonePcs)"
src/composing/analysis/chord/chordslicedecoder.cpp,892,0.0,computeConfidence,"? std::min(1.0, std::max(0.0, static_cast<double>(focalChordTonePcs)"
src/composing/analysis/chord/chordslicedecoder.cpp,894,1.0,computeConfidence,: 1.0;
src/composing/analysis/chord/chordslicedecoder.cpp,899,2.0,computeConfidence,"const double ref = 2.0 * std::max(1e-9, dp.uncertaintyMargin);"
src/composing/analysis/chord/chordslicedecoder.cpp,899,1e-9,computeConfidence,"const double ref = 2.0 * std::max(1e-9, dp.uncertaintyMargin);"
src/composing/analysis/chord/chordslicedecoder.cpp,900,1.0,computeConfidence,"const double marginCertainty = std::min(1.0, std::max(0.0, margin / ref));"
src/composing/analysis/chord/chordslicedecoder.cpp,900,0.0,computeConfidence,"const double marginCertainty = std::min(1.0, std::max(0.0, margin / ref));"
src/composing/analysis/chord/chordslicedecoder.cpp,1085,12,<file-scope>,"std::array<double, 12> pcWeight{};"
src/composing/analysis/chord/chordslicedecoder.cpp,1086,12,<file-scope>,"std::array<int, 12>    tpcForPc{};"
src/composing/analysis/chord/chordslicedecoder.cpp,1087,0.0,<file-scope>,double extThreshold = 0.0;
src/composing/analysis/chord/chordslicedecoder.cpp,1128,0.0,finalizeSlice,if (dp.membershipPenaltyWeight != 0.0) {
src/composing/analysis/chord/chordslicedecoder.cpp,1203,2,decodeWindowed,"const int p1lo = std::max(0, outFirst - 2);"
src/composing/analysis/chord/chordslicedecoder.h,169,6,<file-scope>,int topK = 6;
src/composing/analysis/chord/chordslicedecoder.h,174,0.5,<file-scope>,double uncertaintyMargin = 0.5;
src/composing/analysis/chord/chordslicedecoder.h,196,3,<file-scope>,int maxContextSlices = 3;
src/composing/analysis/chord/chordslicedecoder.h,199,3,<file-scope>,int minHarmonyPcs = 3;
src/composing/analysis/chord/chordslicedecoder.h,227,0.55,<file-scope>,double membershipSalienceThreshold = 0.55;
src/composing/analysis/chord/chordslicedecoder.h,230,1.0,<file-scope>,double membershipReferenceDurationQn = 1.0;
src/composing/analysis/chord/chordslicedecoder.h,238,0.6,<file-scope>,double membershipPenaltyWeight = 0.6;
src/composing/analysis/chord/chordslicedecoder.h,263,3,<file-scope>,int sufficiencyChordTones = 3;
src/composing/analysis/chord/chordslicedecoder.h,308,4,<file-scope>,int maxEdgeExtendSteps = 4;
src/composing/analysis/chord/chordslicedecoder.h,335,0.0,<file-scope>,double score = 0.0;
src/composing/analysis/chord/chordslicedecoder.h,405,0.0,<file-scope>,double margin = 0.0;                ///< raw margin to the best DIFFERENT reading (== SliceChord.confidence)
src/composing/analysis/chord/chordslicedecoder.h,406,0.0,<file-scope>,"double sufficiency = 0.0;           ///< present / required template tones of the chosen chord, [0,1]"
src/composing/analysis/chord/chordslicedecoder.h,407,1.0,<file-scope>,"double membershipCleanliness = 1.0; ///< chord-tone fraction of the focal pitch classes, [0,1]"
src/composing/analysis/chord/chordslicedecoder.h,408,0.0,<file-scope>,"double composite = 0.0;             ///< combined certainty [0,1] = min(marginCertainty, sufficiency, cleanliness)"
src/composing/analysis/chord/chordslicedecoder.h,432,0.0,<file-scope>,"double confidence = 0.0;                       ///< margin to the best DIFFERENT (root,quality) chord"
src/composing/analysis/chord/chordslicedecoder.h,478,1.0,<file-scope>,"double metricWeight = 1.0; ///< normalised beat weight at onset [0.5,1.0]"
src/composing/analysis/chord/chordslicedecoder.h,479,0.0,<file-scope>,double durationQn = 0.0;   ///< sounding duration in quarter notes
src/composing/analysis/chord/chordslicedecoder.h,481,12,pc,int pc() const { return ((pitch % 12) + 12) % 12; }
src/composing/analysis/chord/chordslicedecoder.h,481,12,pc,int pc() const { return ((pitch % 12) + 12) % 12; }
src/composing/analysis/chord/chordslicedecoder.h,481,12,pc,int pc() const { return ((pitch % 12) + 12) % 12; }
src/composing/analysis/chord/chordslicedecoder.h,501,0.0,<file-scope>,double implausibilityPenalty = 0.0;
src/composing/analysis/chord/chordsymbolformatter.cpp,46,12,csfPitchClassName,"static constexpr std::array<const char*, 12> SHARP_NAMES = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,49,12,csfPitchClassName,"static constexpr std::array<const char*, 12> FLAT_NAMES = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,53,12,csfPitchClassName,"static constexpr std::array<const char*, 12> SHARP_NAMES_GERMAN = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,56,12,csfPitchClassName,"static constexpr std::array<const char*, 12> FLAT_NAMES_GERMAN = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,88,12,csfPitchClassNameFromTpc,"static constexpr std::array<const char*, 12> SHARP_NAMES = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,91,12,csfPitchClassNameFromTpc,"static constexpr std::array<const char*, 12> FLAT_NAMES = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,94,12,csfPitchClassNameFromTpc,"static constexpr std::array<const char*, 12> SHARP_NAMES_GERMAN = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,97,12,csfPitchClassNameFromTpc,"static constexpr std::array<const char*, 12> FLAT_NAMES_GERMAN = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,108,11,csfPitchClassNameFromTpc,"if (pc == 11 && (tpc == 7 || tpc == 8)) return isGerman ? ""Ces"" : ""Cb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,108,7,csfPitchClassNameFromTpc,"if (pc == 11 && (tpc == 7 || tpc == 8)) return isGerman ? ""Ces"" : ""Cb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,108,8,csfPitchClassNameFromTpc,"if (pc == 11 && (tpc == 7 || tpc == 8)) return isGerman ? ""Ces"" : ""Cb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,109,4,csfPitchClassNameFromTpc,"if (pc == 4  && (tpc == 6 || tpc == 7)) return isGerman ? ""Fes"" : ""Fb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,109,6,csfPitchClassNameFromTpc,"if (pc == 4  && (tpc == 6 || tpc == 7)) return isGerman ? ""Fes"" : ""Fb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,109,7,csfPitchClassNameFromTpc,"if (pc == 4  && (tpc == 6 || tpc == 7)) return isGerman ? ""Fes"" : ""Fb"";"
src/composing/analysis/chord/chordsymbolformatter.cpp,131,20,csfPitchClassNameFromTpc,if (tpc >= 20) {
src/composing/analysis/chord/chordsymbolformatter.cpp,133,3,csfPitchClassNameFromTpc,if ((pc == 3  && keySignatureFifths < 4)                          // D# → Eb
src/composing/analysis/chord/chordsymbolformatter.cpp,133,4,csfPitchClassNameFromTpc,if ((pc == 3  && keySignatureFifths < 4)                          // D# → Eb
src/composing/analysis/chord/chordsymbolformatter.cpp,134,10,csfPitchClassNameFromTpc,|| (pc == 10 && keySignatureFifths < 5))                         // A# → Bb
src/composing/analysis/chord/chordsymbolformatter.cpp,134,5,csfPitchClassNameFromTpc,|| (pc == 10 && keySignatureFifths < 5))                         // A# → Bb
src/composing/analysis/chord/chordsymbolformatter.cpp,141,8,csfPitchClassNameFromTpc,|| (keySignatureFifths == 1 && pc == 8)
src/composing/analysis/chord/chordsymbolformatter.cpp,142,6,csfPitchClassNameFromTpc,|| (keySignatureFifths < 0 && pc == 6)
src/composing/analysis/chord/chordsymbolformatter.cpp,143,8,csfPitchClassNameFromTpc,|| (keySignatureFifths < 0 && pc == 8)
src/composing/analysis/chord/chordsymbolformatter.cpp,144,2,csfPitchClassNameFromTpc,|| (keySignatureFifths == 2 && pc == 8)) {
src/composing/analysis/chord/chordsymbolformatter.cpp,144,8,csfPitchClassNameFromTpc,|| (keySignatureFifths == 2 && pc == 8)) {
src/composing/analysis/chord/chordsymbolformatter.cpp,174,7,csfPitchClassNameFromTpc,const bool preferFlat = (tpc >= 7 && tpc <= 14);
src/composing/analysis/chord/chordsymbolformatter.cpp,174,14,csfPitchClassNameFromTpc,const bool preferFlat = (tpc >= 7 && tpc <= 14);
src/composing/analysis/chord/chordsymbolformatter.cpp,187,5,csfPitchClassNameFromTpc,if (keySignatureFifths <= -5 && pc == 11 && (tpc == 19 || tpc == 20))
src/composing/analysis/chord/chordsymbolformatter.cpp,187,11,csfPitchClassNameFromTpc,if (keySignatureFifths <= -5 && pc == 11 && (tpc == 19 || tpc == 20))
src/composing/analysis/chord/chordsymbolformatter.cpp,187,19,csfPitchClassNameFromTpc,if (keySignatureFifths <= -5 && pc == 11 && (tpc == 19 || tpc == 20))
src/composing/analysis/chord/chordsymbolformatter.cpp,187,20,csfPitchClassNameFromTpc,if (keySignatureFifths <= -5 && pc == 11 && (tpc == 19 || tpc == 20))
src/composing/analysis/chord/chordsymbolformatter.cpp,189,6,csfPitchClassNameFromTpc,if (keySignatureFifths <= -6 && pc == 4  && (tpc == 18 || tpc == 19))
src/composing/analysis/chord/chordsymbolformatter.cpp,189,4,csfPitchClassNameFromTpc,if (keySignatureFifths <= -6 && pc == 4  && (tpc == 18 || tpc == 19))
src/composing/analysis/chord/chordsymbolformatter.cpp,189,18,csfPitchClassNameFromTpc,if (keySignatureFifths <= -6 && pc == 4  && (tpc == 18 || tpc == 19))
src/composing/analysis/chord/chordsymbolformatter.cpp,189,19,csfPitchClassNameFromTpc,if (keySignatureFifths <= -6 && pc == 4  && (tpc == 18 || tpc == 19))
src/composing/analysis/chord/chordsymbolformatter.cpp,457,7,csfChromaticRoman,"static constexpr std::array<int, 7> SCALES[7] = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,457,7,csfChromaticRoman,"static constexpr std::array<int, 7> SCALES[7] = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,2,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,4,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,5,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,7,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,9,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,458,11,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,2,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,3,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,5,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,7,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,9,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,459,10,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,460,3,csfChromaticRoman,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
