file,line,row_type,item,func,verdict,category,flag,note
tools/music21_batch.py,193,literal,4,analyze_chorale,UNFIT,oracle-param,1,"FloatingKey.numFlats=4 -- local-key search bounded to +/-4 flats, hand-set with no cited provenance; shapes keyLocal, which feeds oracle_root_metric's KEY tiers."
tools/music21_batch.py,194,literal,4,analyze_chorale,UNFIT,oracle-param,1,"FloatingKey.numSharps=4 -- local-key search bounded to +/-4 sharps, hand-set (no provenance)."
tools/music21_batch.py,269,literal,4,analyze_chorale,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,315,literal,2,stem_from_corpus_path,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,251,literal,6,analyze_chorale,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,300,literal,2,stem_from_corpus_path,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,440,literal,2,process_chorale,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,366,literal,60,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,370,literal,60,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,4,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,5,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,12,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,4,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,15,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,12,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,373,literal,8,run_single,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,494,literal,60,run_batch,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/music21_batch.py,503,literal,60,run_batch,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,111,literal,2,parse_our_key,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,140,literal,2,parse_m21_key,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,141,literal,12,parse_m21_key,ESTABLISHED,music-theory-constant,0,pitch-class modulo 12.
tools/oracle_root_metric.py,229,literal,2,classify_charged_event,ESTABLISHED,structural-threshold,0,>=2 distinct oracle roots inside one covering region ==> OVER-GRAB (definitional segmentation test).
tools/oracle_root_metric.py,142,literal,3,parse_m21_key,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,353,literal,86,format_report,ESTABLISHED,structural,0,structural constant reviewed at source; not inference-affecting.
tools/oracle_root_metric.py,356,literal,86,format_report,ESTABLISHED,structural,0,structural constant reviewed at source; not inference-affecting.
tools/oracle_root_metric.py,93,literal,12,pcn,ESTABLISHED,music-theory-constant,0,pitch-class modulo 12.
tools/oracle_root_metric.py,317,literal,6,run_preset,ESTABLISHED,presentation,0,keep <=6 worked examples per tier.
tools/oracle_root_metric.py,363,literal,52,format_report,ESTABLISHED,structural,0,structural constant reviewed at source; not inference-affecting.
tools/oracle_root_metric.py,374,literal,52,format_report,ESTABLISHED,structural,0,structural constant reviewed at source; not inference-affecting.
tools/oracle_root_metric.py,369,literal,100,format_report,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,435,literal,2,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,365,literal,100,format_report,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,372,literal,18,format_report,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/oracle_root_metric.py,372,literal,16,format_report,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,206,literal,0.2,compute_split,ESTABLISHED,split-convention,0,held_frac 0.2 = ~80/20 stratified split (design 4.3 1a).
tools/stage5_fit_driver.py,214,literal,2,compute_split,ESTABLISHED,structural,0,min split step floor = 2.
tools/stage5_fit_driver.py,367,literal,0.05,perturbations_for,ESTABLISHED,step-policy,0,"perturbation +/-0.05 for values in [0,1] (design 4.3 1b)."
tools/stage5_fit_driver.py,67,literal,0.75,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,68,literal,1.8,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,69,literal,1.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,71,literal,3.0,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,72,literal,2.0,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,73,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,74,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,75,literal,0.35,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,76,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,77,literal,0.1,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,78,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,79,literal,0.75,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,80,literal,0.35,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,81,literal,0.7,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,82,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,83,literal,0.7,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,84,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,85,literal,0.55,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,86,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,87,literal,0.3,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,88,literal,0.05,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,89,literal,0.12,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,90,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,91,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,92,literal,0.05,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,93,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,94,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,96,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,97,literal,0.15,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,103,literal,0.1,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,107,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,112,literal,0.35,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,113,literal,0.55,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,115,literal,0.8,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,117,literal,0.7,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,118,literal,0.3,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,119,literal,0.1,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,120,literal,0.3,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,121,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,122,literal,0.4,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,123,literal,0.35,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,133,literal,2.0,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,135,literal,0.7,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,139,literal,3,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,141,literal,0.6,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,142,literal,0.3,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,143,literal,0.05,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,146,literal,0.65,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,288,literal,100,measure,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,289,literal,100,measure,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,321,literal,4,evaluate,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,336,literal,4,evaluate,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,367,literal,6,perturbations_for,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,369,literal,6,perturbations_for,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,405,literal,1.2,main,ESTABLISHED,optimizer-default,0,fit upper bound default (design 5).
tools/stage5_fit_driver.py,406,literal,9,main,ESTABLISHED,optimizer-default,0,coarse-ladder step count.
tools/stage5_fit_driver.py,407,literal,2,main,ESTABLISHED,optimizer-default,0,refine rounds.
tools/stage5_fit_driver.py,456,literal,4,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,470,literal,4,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,516,literal,2,main,ESTABLISHED,structural,0,structural constant reviewed at source; not inference-affecting.
tools/stage5_fit_driver.py,564,literal,4,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,608,literal,63.36,main,ESTABLISHED,reproduce-target,1,RATIFIED Baroque baseline hand-transcribed; reproduced EXACTLY by the fixture this run (MATCH) and matches CLAUDE.md. Hand-maintained (comment shows a prior 63.32->63.36 hand-update at 2.2e) -- must be re-synced at each corpus re-baseline. Self-checking: the fixture FAILS loudly if it drifts.
tools/stage5_fit_driver.py,608,literal,62.37,main,ESTABLISHED,reproduce-target,1,RATIFIED Jazz baseline; fixture MATCH; hand-maintained.
tools/stage5_fit_driver.py,608,literal,63.25,main,ESTABLISHED,reproduce-target,1,RATIFIED Default baseline; fixture MATCH; hand-maintained.
tools/stage5_fit_driver.py,657,literal,4,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,102,literal,0.125,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,102,literal,0.1,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,102,literal,0.125,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,105,literal,0.235,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,105,literal,0.21,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,105,literal,0.235,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,126,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,126,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,126,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,128,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,128,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,128,literal,0.5,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,130,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,130,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,130,literal,0.45,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,132,literal,0.4,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,132,literal,0.15,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,132,literal,0.4,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,145,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,145,literal,0.12,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,145,literal,0.2,<module-scope>,ESTABLISHED,fit-surface-mirror,0,fit-surface parameter value mirrored from the C++ source + param_manifest.json; established by the fixture reproduce-check for sensitive params (see report's PARAMS triple-representation finding for the zero-sensitivity gap). In param_manifest: yes.
tools/stage5_fit_driver.py,291,literal,100,measure,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,322,literal,4,evaluate,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,322,literal,4,evaluate,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,367,literal,0.1,perturbations_for,ESTABLISHED,step-policy,0,perturbation +/-10% for values >1 (design 4.3 1b).
tools/stage5_fit_driver.py,374,literal,6,perturbations_for,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,474,literal,6,eval_at,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,499,literal,6,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,533,literal,1e-09,main,ESTABLISHED,epsilon,0,already-optimal delta epsilon.
tools/stage5_fit_driver.py,620,literal,0.005,main,ESTABLISHED,reproduce-tolerance,0,fixture match tolerance = half the last printed digit.
tools/stage5_fit_driver.py,633,literal,0.9,main,ESTABLISHED,test-input,0,determinism-check perturbation value (arbitrary).
tools/stage5_fit_driver.py,634,literal,0.9,main,ESTABLISHED,test-input,0,determinism-check perturbation value (arbitrary).
tools/stage5_fit_driver.py,519,literal,6,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,519,literal,6,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,440,literal,100,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,440,literal,100,main,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,272,literal,400,regen,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/stage5_fit_driver.py,284,literal,400,measure,ESTABLISHED,presentation,0,display/format/structural constant; no inference effect.
tools/analyze_inversion_errors.py,101,io,glob,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,182,io,glob,measure_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
